tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,condition_severity
36.8,19.2,27.9,50.9,0.0,0,0.0,10.0,1007.0,3,6,12,1420.11,17.6,170.8788073,0
39.8,22.5,30.2,41.5,0.0,0,0.0,18.4,1004.5,3,0,13,1253.3,17.3,145.856715,0
37.8,21.4,29.5,39.4,0.0,0,0.0,31.4,1000.8,3,1,13,1162.3,16.4,143.9314322,0
34.7,21.0,27.9,35.0,0.0,0,0.0,21.3,1001.9,3,2,13,976.5,13.7,138.5837022,0
34.0,19.0,27.1,22.5,0.0,0,0.0,22.8,1002.8,4,3,13,609.75,15.0,102.8209535,0
33.9,16.0,25.8,27.5,0.0,0,0.0,12.4,1006.2,4,4,13,709.5,17.9,122.0862677,0
34.8,14.7,26.0,23.0,0.0,0,0.0,16.4,1008.8,4,5,13,598.0,20.1,106.2901278,0
36.8,16.9,27.1,27.9,0.0,0,0.0,18.3,1009.5,4,6,13,756.09,19.9,120.5503983,0
38.8,21.0,29.9,28.7,0.0,0,0.0,13.4,1007.8,4,0,14,858.13,17.8,116.9306004,1
38.0,22.6,30.4,30.4,0.0,0,0.0,14.8,1006.2,4,1,14,924.16,15.4,120.3599989,1
36.0,23.4,29.7,31.6,0.0,0,0.0,18.4,1009.0,4,2,14,938.52,12.6,125.0881604,1
34.9,21.0,27.6,26.4,0.0,0,0.0,15.7,1009.1,4,3,14,728.64,13.9,114.8367593,0
36.2,17.2,27.7,25.5,0.0,0,0.0,18.4,1009.8,4,4,14,706.35,19.0,111.7956784,0
36.9,19.5,29.0,22.9,0.0,0,0.0,16.6,1011.2,4,5,14,664.1,17.4,101.323499,0
38.5,19.7,29.4,23.8,0.0,0,0.0,18.4,1011.1,4,6,14,699.72,18.8,103.5518241,0
38.7,20.9,29.8,28.0,0.0,0,0.0,18.4,1011.6,4,0,15,834.4,17.8,115.2019748,0
39.4,21.0,30.5,28.5,0.0,0,0.0,18.5,1010.0,4,1,15,869.25,18.4,115.1464441,0
39.6,22.8,31.5,25.0,0.0,0,0.0,18.4,1008.7,4,2,15,787.5,16.8,103.7440225,1
40.1,24.0,31.3,23.9,0.0,0,0.0,19.8,1007.5,4,3,15,748.07,16.1,100.9412288,1
29.0,24.0,26.2,93.7,12.104,100,8.33,11.2,1004.7,9,3,37,2454.94,5.0,187.2138089,2
33.0,19.8,26.7,54.0,0.0,0,0.0,21.2,1009.5,4,5,15,1441.8,13.2,180.8587962,1
35.2,20.3,28.3,40.8,0.0,0,0.0,16.6,1011.4,4,6,15,1154.64,14.9,150.8906566,0
37.0,20.9,30.0,33.8,0.0,0,0.0,18.4,1007.3,4,0,16,1014.0,16.1,129.8157246,0
33.8,21.7,28.0,34.7,0.0,0,0.0,37.1,1006.3,4,1,16,971.6,12.1,137.5304701,1
32.7,20.0,26.1,47.7,0.0,0,0.0,16.6,1008.4,4,2,16,1244.97,12.7,173.2272027,1
33.0,21.0,27.4,45.3,0.0,0,0.0,16.6,1010.6,4,3,16,1241.22,12.0,163.3373118,1
34.7,27.6,30.0,81.6,0.09,100,4.17,11.8,1004.7,8,3,34,2448.0,7.1,174.0983612,2
32.8,18.6,26.8,33.8,0.0,0,0.0,22.3,1010.1,4,5,16,905.84,14.2,138.5579926,0
36.7,20.2,28.2,32.2,0.0,0,0.0,22.3,1009.8,4,6,16,908.04,16.5,130.4159349,0
39.7,19.1,30.1,30.2,0.0,0,0.0,18.4,1007.9,4,0,17,909.02,20.6,120.5149655,0
41.2,22.6,32.1,30.1,0.0,0,0.0,20.5,1006.8,4,1,17,966.21,18.6,115.8915617,0
42.0,23.7,33.2,27.9,0.0,0,0.0,22.3,1007.6,4,2,17,926.28,18.3,108.3726645,0
29.0,26.0,27.2,95.2,0.26,100,8.33,13.0,1004.7,9,6,36,2589.44,3.0,178.5724663,2
39.3,24.7,33.3,28.9,0.0,0,0.0,18.4,1007.4,4,4,17,962.37,14.6,110.5847006,1
40.6,29.3,33.7,28.5,0.0,0,0.0,22.3,1007.2,5,5,17,960.45,11.3,108.8797386,1
38.8,26.7,32.2,30.4,0.0,0,0.0,18.4,1007.4,5,6,17,978.88,12.1,116.3995665,1
38.7,26.0,32.5,30.2,0.0,0,0.0,18.4,1005.8,5,0,18,981.5,12.7,115.2841672,1
34.7,24.0,28.8,85.6,0.747,100,8.33,20.3,1004.7,9,1,37,2465.28,10.7,178.5951251,2
39.4,26.6,32.6,38.0,0.0,0,0.0,20.5,1005.3,5,2,18,1238.8,12.8,131.7301198,1
33.6,28.0,30.1,78.2,1.835,100,8.33,13.0,1004.8,9,6,37,2353.82,5.6,175.0639551,2
30.1,26.1,28.4,81.2,24.669,100,8.33,14.8,1004.8,9,6,39,2306.08,4.0,183.7830672,2
38.3,24.4,31.8,40.6,0.0,0,0.0,13.0,1007.9,5,5,18,1291.08,13.9,138.9820566,1
38.9,24.2,30.6,44.8,4.448,100,4.17,47.7,1004.9,5,4,18,1370.88,14.7,150.387284,2
35.7,27.9,31.6,76.8,0.51,100,4.17,14.1,1005.0,7,6,30,2426.88,7.8,167.233583,2
33.8,25.8,29.9,76.2,0.045,100,4.17,14.8,1005.0,8,0,34,2278.38,8.0,176.760755,2
37.0,24.8,31.0,39.8,0.0,0,0.0,27.7,1001.6,5,2,19,1233.8,12.2,139.9833175,1
35.0,26.1,30.1,78.7,18.544,100,8.33,14.8,1005.0,9,5,38,2368.87,8.9,174.8816303,2
36.5,24.4,30.4,47.2,0.0,0,0.0,14.8,1003.5,5,4,19,1434.88,12.1,154.995396,1
38.5,25.1,30.6,39.8,0.0,0,0.0,29.5,1004.9,5,5,19,1217.88,13.4,141.2426216,1
40.0,24.0,32.7,32.1,0.0,0,0.0,11.2,1006.1,5,6,19,1049.67,16.0,119.2281338,0
37.0,26.1,32.8,31.2,0.0,0,0.0,14.8,1006.1,5,0,20,1023.36,10.9,116.966932,1
31.0,24.9,27.8,60.6,0.175,100,8.33,24.1,1006.5,5,1,20,1684.68,6.1,183.0004134,3
25.0,21.0,22.4,94.6,62.39,100,20.83,22.3,1004.5,5,2,20,2119.04,4.0,213.1593321,3
34.1,26.0,29.6,78.9,0.06,100,4.17,14.8,1005.0,9,3,39,2335.44,8.1,177.6719794,2
31.2,25.0,27.5,89.4,0.119,100,4.17,15.5,1005.0,9,2,38,2458.5,6.2,183.4186888,2
40.0,23.4,31.8,33.9,3.0,100,4.17,16.6,1005.0,4,4,17,1078.02,16.6,125.4127102,2
32.9,24.2,27.7,58.0,0.0,0,0.0,22.3,1005.9,5,6,20,1606.6,8.7,180.9623704,1
36.0,22.0,29.5,45.7,0.0,0,0.0,27.7,1006.0,5,0,21,1348.15,14.0,155.9707479,0
39.0,25.0,32.0,33.1,0.0,0,0.0,20.5,1002.2,5,1,21,1059.2,14.0,123.1269193,0
39.2,24.3,32.8,28.4,0.0,0,0.0,20.5,1000.1,5,2,21,931.52,14.9,110.3428601,0
40.3,24.7,32.8,35.5,0.0,0,0.0,18.4,1000.2,5,3,21,1164.4,15.6,126.2546836,0
38.0,26.8,32.2,50.6,0.0,0,0.0,18.4,1001.9,5,4,21,1629.32,11.2,152.7034098,0
37.0,28.0,32.2,50.1,0.0,0,0.0,23.9,1003.4,5,5,21,1613.22,9.0,152.0945836,1
32.0,24.0,27.7,92.4,39.76,100,4.17,13.0,1005.1,9,3,35,2559.48,8.0,178.869938,2
34.5,19.8,28.0,58.5,16.448,100,8.33,37.1,1005.1,5,5,20,1638.0,14.7,180.0054701,2
35.1,27.0,29.6,82.8,3.403,100,4.17,14.8,1005.2,9,1,38,2450.88,8.1,175.7342395,2
36.0,23.7,30.0,58.0,0.0,0,0.0,18.4,1004.6,6,2,22,1740.0,12.3,169.9531487,1
38.0,26.0,31.8,52.0,0.0,0,0.0,13.0,1005.3,6,3,22,1653.6,12.0,155.9398654,1
29.0,25.2,27.3,59.3,0.2,100,8.33,15.1,1005.2,5,0,21,1618.89,3.8,184.304668,2
33.0,27.0,29.1,80.9,5.104,100,4.17,16.6,1005.2,8,2,34,2354.19,6.0,179.7387595,2
37.4,25.6,31.6,58.3,0.0,0,0.0,11.2,1003.3,6,6,22,1842.28,11.8,162.893586,1
39.5,27.8,34.0,47.4,0.0,0,0.0,18.4,1001.1,6,0,23,1611.6,11.7,142.1063627,1
41.1,30.0,35.8,43.8,0.0,0,0.0,25.7,998.6,6,1,23,1568.04,11.1,131.5563318,1
41.5,31.0,36.8,40.8,0.0,0,0.0,18.3,997.2,6,2,23,1501.44,10.5,124.5531461,1
35.1,27.4,30.1,81.8,15.448,100,4.17,17.7,1005.2,8,4,34,2462.18,7.7,173.4058113,2
32.1,21.0,26.2,76.9,6.448,100,8.33,22.3,1005.2,5,4,20,2014.78,11.1,198.5502647,2
40.7,26.7,33.8,39.4,0.851,100,4.17,28.0,1005.2,6,3,23,1331.72,14.0,130.8321577,2
38.6,23.0,31.0,60.9,5.39,100,8.33,29.1,1005.3,6,4,22,1887.9,15.6,167.5465472,2
37.7,27.5,32.3,61.5,0.0,0,0.0,14.8,997.6,6,0,24,1986.45,10.2,161.8601039,1
37.9,28.0,31.9,60.5,0.0,0,0.0,23.3,994.7,6,1,24,1929.95,9.9,163.0992898,1
35.3,22.0,28.9,52.1,4.987,100,4.17,30.6,1005.3,5,3,21,1505.69,13.3,168.2429288,2
35.7,28.0,31.3,67.8,0.0,0,0.0,18.4,999.6,6,3,24,2122.14,7.7,169.1852038,1
35.8,27.0,30.7,70.8,0.0,0,0.0,20.5,1000.5,6,4,24,2173.56,8.8,172.7599712,1
34.5,27.2,30.3,70.3,0.0,0,0.0,18.4,1000.3,6,5,24,2130.09,7.3,174.8255849,1
37.0,22.9,29.4,46.3,3.492,100,4.17,15.3,1005.4,5,6,18,1361.22,14.1,157.3706046,2
37.0,27.0,32.1,66.8,0.0,0,0.0,13.0,1002.0,6,0,25,2144.28,10.0,164.959385,1
40.0,29.2,34.7,49.8,0.0,0,0.0,14.8,1001.2,6,1,25,1728.06,10.8,142.4154704,1
40.1,29.7,35.1,42.5,0.0,0,0.0,18.4,1001.5,6,2,25,1491.75,10.4,131.8935631,1
38.0,29.7,32.2,63.4,0.0,0,0.0,18.4,1001.5,6,3,25,2041.48,8.3,163.2809535,1
32.6,24.7,29.4,82.1,4.403,100,8.33,18.4,1005.4,9,4,37,2413.74,7.9,177.3317851,2
39.0,24.0,31.9,31.5,1.701,100,4.17,22.6,1005.4,4,1,17,1004.85,15.0,119.6751463,2
39.0,28.4,33.6,55.4,0.0,0,0.0,13.0,1004.8,6,6,25,1861.44,10.6,151.9789885,1
39.3,29.4,34.5,54.2,0.0,0,0.0,13.0,1003.5,6,0,26,1869.9,9.9,147.3805319,1
42.0,29.5,36.3,46.7,0.0,0,0.0,24.1,1000.2,6,1,26,1695.21,12.5,133.5336157,0
43.0,30.6,37.7,36.8,0.0,0,0.0,27.7,997.1,6,2,26,1387.36,12.4,116.3503314,1
36.9,27.0,31.5,64.6,0.149,100,4.17,16.6,1005.5,9,2,38,2034.9,9.9,167.1520063,2
30.5,24.7,27.0,84.7,3.925,100,8.33,16.6,1005.5,9,0,40,2286.9,5.8,190.4975587,2
38.0,28.0,31.6,61.9,0.0,0,0.0,22.3,1000.7,7,5,26,1956.04,10.0,165.3395585,1
39.0,28.0,33.0,55.7,0.0,0,0.0,20.5,1002.2,7,6,26,1838.1,11.0,154.7051925,1
40.0,29.0,33.8,50.0,0.0,0,0.0,14.8,1002.6,7,0,27,1690.0,11.0,145.9206371,1
40.0,30.0,34.8,51.1,0.0,0,0.0,14.8,1000.9,7,1,27,1778.28,10.0,143.3953112,1
42.0,31.1,36.4,46.2,0.0,0,0.0,18.4,999.4,7,2,27,1681.68,10.9,132.6424728,1
26.0,24.0,24.6,94.3,30.556,100,16.67,17.6,1005.5,9,5,38,2319.78,2.0,197.5306015,2
38.0,29.2,33.0,58.7,0.0,0,0.0,22.3,1000.7,7,4,27,1937.1,8.8,157.0003876,1
38.8,30.0,34.5,59.2,0.0,0,0.0,18.4,1000.2,7,5,27,2042.4,8.8,150.8975272,1
38.1,30.0,33.7,65.4,0.0,0,0.0,22.3,1001.6,7,6,27,2203.98,8.1,156.9856208,1
36.7,28.4,31.7,72.8,0.0,0,0.0,22.3,1003.6,7,0,28,2307.76,8.3,167.5036585,1
40.0,26.6,33.5,41.5,0.3,100,4.17,13.0,1005.6,5,5,18,1390.25,13.4,135.2464997,2
39.0,25.1,30.6,52.9,0.34,100,4.17,18.4,1005.6,5,3,20,1618.74,13.9,161.9563439,2
35.2,25.0,30.5,79.1,0.0,0,0.0,16.6,1003.0,7,3,28,2412.55,10.2,172.4557502,1
37.1,28.6,33.1,73.9,0.0,0,0.0,16.6,1004.1,7,4,28,2446.09,8.5,160.1436224,1
37.8,29.0,33.1,70.8,0.0,0,0.0,13.0,1002.0,7,5,28,2343.48,8.8,160.4931181,1
30.8,23.0,26.7,88.8,2.597,100,8.33,20.5,1005.6,9,3,38,2370.96,7.8,189.1913434,2
28.0,25.0,26.3,99.3,110.111,100,20.83,13.0,999.0,7,0,29,2611.59,3.0,178.5058477,3
32.0,24.7,27.6,95.2,56.863,100,12.5,18.4,998.9,7,1,29,2627.52,7.3,175.9439358,3
34.0,25.0,29.5,85.3,0.0,0,0.0,11.1,997.6,7,2,29,2516.35,9.0,174.5893139,1
33.3,27.0,29.4,83.6,0.0,0,0.0,13.0,996.4,7,3,29,2457.84,6.3,176.4077176,1
34.0,27.4,30.5,82.3,0.0,0,0.0,14.8,997.9,7,4,29,2510.15,6.6,170.8020835,1
37.2,24.0,31.1,54.8,0.97,100,4.17,27.7,1005.6,5,2,18,1704.28,13.2,161.9176843,2
36.7,28.0,32.4,75.1,0.0,0,0.0,14.8,998.4,7,6,29,2433.24,8.7,163.4711811,1
32.8,30.0,30.9,83.0,0.0,0,0.0,14.8,997.4,7,0,30,2564.7,2.8,168.0645356,1
30.0,27.0,28.5,94.6,106.078,100,20.83,16.6,995.8,7,1,30,2696.1,3.0,170.9547515,3
27.8,26.0,26.7,96.8,9.136,100,16.67,14.8,997.1,7,2,30,2584.56,1.8,179.648275,3
33.0,25.0,29.4,60.3,2.582,100,4.17,13.2,1005.7,6,6,22,1772.82,8.0,174.7795689,2
31.9,26.0,27.7,94.8,38.669,100,8.33,27.7,998.8,7,4,30,2625.96,5.9,175.8340389,3
34.2,26.0,29.8,85.4,0.0,0,0.0,14.8,999.0,7,5,30,2544.92,8.2,172.7210506,1
36.3,28.0,31.0,71.0,0.851,100,4.17,14.8,1005.7,9,3,38,2201.0,8.3,171.1946615,2
33.4,26.3,28.8,76.2,27.221,100,4.17,14.8,1005.7,9,2,39,2194.56,7.1,183.0407286,2
32.3,25.3,27.1,87.1,3.448,100,4.17,16.6,1005.7,9,2,38,2360.41,7.0,188.0755672,2
34.0,27.7,30.6,78.5,0.0,0,0.0,18.4,1000.7,8,2,31,2402.1,6.3,172.1346559,1
34.8,27.0,30.7,80.5,0.0,0,0.0,18.4,1000.5,8,3,31,2471.35,7.8,170.6752296,1
35.7,28.0,31.2,78.2,0.0,0,0.0,9.4,1000.3,8,4,31,2439.84,7.7,168.9186557,1
38.0,21.1,30.4,53.8,11.506,100,4.17,28.3,1005.7,5,2,18,1635.52,16.9,163.8561376,2
33.5,26.1,28.8,77.1,0.17,100,4.17,11.2,1005.8,9,1,38,2220.48,7.4,182.8591707,2
33.3,26.0,29.0,89.2,0.0,0,0.0,13.0,1003.7,8,0,32,2586.8,7.3,174.161545,1
35.6,26.0,31.0,76.8,0.0,0,0.0,22.3,1002.0,8,1,32,2380.8,9.6,170.496077,1
35.5,28.0,31.2,72.4,0.0,0,0.0,25.9,1002.2,8,2,32,2258.88,7.5,170.153884,1
35.5,28.3,32.0,67.6,0.0,0,0.0,20.5,1003.4,8,3,32,2163.2,7.2,165.6386344,1
35.8,28.0,32.1,67.8,0.0,0,0.0,18.4,1001.8,8,4,32,2176.38,7.8,165.1845283,1
36.1,28.0,32.0,66.0,0.0,0,0.0,18.7,999.8,8,5,32,2112.0,8.1,165.2233619,1
36.5,29.0,32.1,63.8,0.0,0,0.0,18.4,1001.1,8,6,32,2047.98,7.5,163.930049,1
37.0,29.0,32.8,65.5,0.0,0,0.0,16.7,1004.3,8,0,33,2148.4,8.0,161.2267729,1
37.7,30.0,33.1,68.2,0.0,0,0.0,16.6,1004.1,8,1,33,2257.42,7.7,160.3598857,1
37.6,29.0,33.0,65.9,0.0,0,0.0,14.8,1002.2,8,2,33,2174.7,8.6,160.3907566,1
36.0,29.7,32.3,70.9,0.0,0,0.0,13.0,1001.2,8,3,33,2290.07,6.3,164.4929525,1
33.0,26.5,29.3,77.3,5.104,100,4.17,13.0,1005.9,9,0,38,2264.89,6.5,179.9125876,2
31.0,25.0,27.4,95.3,130.98,100,20.83,18.4,1005.3,8,5,33,2611.22,6.0,177.1176875,3
34.0,26.0,29.4,87.3,0.0,0,0.0,14.8,1005.2,8,6,33,2566.62,8.0,173.5229774,1
35.7,27.0,30.2,79.0,0.851,100,4.17,18.3,1005.9,10,6,39,2385.8,8.7,174.1955987,2
34.0,28.9,31.3,82.1,0.0,0,0.0,14.8,1001.5,8,1,34,2569.73,5.1,166.3860576,1
36.0,29.0,32.2,70.6,0.0,0,0.0,28.2,999.6,8,2,34,2273.32,7.0,164.9943883,1
34.7,28.0,30.9,66.5,0.0,0,0.0,21.5,999.0,8,3,34,2054.85,6.7,170.8362171,1
35.3,27.5,31.2,66.6,0.0,0,0.0,18.4,1001.0,8,4,34,2077.92,7.8,169.3608671,1
35.0,28.0,31.0,70.8,0.0,0,0.0,14.8,1001.8,8,5,34,2194.8,7.0,171.1824,1
34.0,27.0,30.1,82.7,0.0,0,0.0,14.8,1002.7,8,6,34,2489.27,7.0,172.8659268,1
33.0,26.0,29.4,83.8,0.0,0,0.0,14.8,1005.8,8,0,35,2463.72,7.0,176.2738108,1
39.0,26.2,31.3,42.4,0.299,100,4.17,18.4,1005.9,5,6,18,1327.12,12.8,143.8316109,2
27.0,23.0,25.7,98.2,104.598,100,12.5,20.5,1007.4,9,2,35,2523.74,4.0,184.3770078,3
32.0,26.9,28.6,86.3,17.162,100,8.33,11.2,1006.0,7,3,30,2468.18,5.1,179.2689579,2
32.2,27.0,29.3,86.6,19.744,100,8.33,13.0,1006.0,9,0,36,2537.38,5.2,174.7398396,2
32.0,26.0,28.1,89.7,0.0,0,0.0,14.8,1003.4,9,5,35,2520.57,6.0,179.2849488,1
33.2,27.0,29.8,86.8,4.403,100,4.17,16.6,1006.0,9,1,36,2586.64,6.2,171.558013,2
37.0,25.4,31.1,36.2,1.701,100,4.17,18.4,1006.1,4,4,16,1125.82,11.6,132.3076192,2
34.7,28.0,30.9,69.3,0.17,100,4.17,20.5,1006.1,9,4,38,2141.37,6.7,171.5306765,2
32.4,27.0,29.4,84.3,0.0,0,0.0,18.4,1005.1,9,2,36,2478.42,5.4,175.9280311,1
35.0,23.0,30.0,55.2,5.851,100,8.33,32.5,1006.1,4,6,14,1656.0,12.0,167.1680815,2
34.6,28.0,30.5,77.7,1.129,100,4.17,11.2,1006.2,9,4,36,2369.85,6.6,172.981796,2
26.2,24.0,25.1,98.0,127.15,100,20.83,18.4,1003.9,9,5,36,2459.8,2.2,188.8764034,3
32.9,24.0,26.8,94.6,0.979,100,4.17,18.4,1002.3,9,6,36,2535.28,8.9,182.0315745,3
35.0,23.0,29.2,59.1,1.747,100,8.33,17.7,1006.2,5,2,20,1725.72,12.0,174.7322347,2
38.2,24.9,32.0,32.0,0.17,100,4.17,18.0,1006.2,4,4,17,1024.0,13.3,120.61372,2
34.6,25.8,29.7,80.6,0.0,0,0.0,18.4,1005.7,9,2,37,2393.82,8.8,176.3619217,1
34.0,25.8,29.4,82.8,0.299,100,4.17,18.4,1006.2,8,4,35,2434.32,8.2,176.9181736,2
31.4,24.7,27.7,83.6,0.0,0,0.0,16.6,1003.7,9,4,37,2315.72,6.7,186.77659,1
33.5,25.0,28.6,85.1,0.0,0,0.0,14.8,1005.5,9,5,37,2433.86,8.5,180.1974137,1
33.9,26.0,29.9,80.3,0.0,0,0.0,14.8,1007.2,9,6,37,2400.97,7.9,175.3461751,1
34.7,27.0,30.1,80.9,0.0,0,0.0,14.8,1006.3,9,0,38,2435.09,7.7,173.8955564,1
33.5,20.0,27.4,65.0,18.179,100,8.33,20.5,1006.2,5,5,21,1781.0,13.5,188.4313318,2
35.3,28.0,32.1,62.9,7.656,100,4.17,13.0,1006.4,9,4,35,2019.09,7.3,163.5177308,2
36.8,21.0,28.3,62.3,12.344,100,8.33,16.6,1006.4,5,4,20,1763.09,15.8,181.8327948,2
38.0,24.0,31.1,39.4,0.627,100,8.33,20.5,1006.4,4,6,17,1225.34,14.0,138.8910269,2
32.4,25.5,28.7,84.8,0.0,0,0.0,9.4,1006.3,9,5,38,2433.76,6.9,179.8032168,1
32.8,25.0,28.1,88.6,0.0,0,0.0,14.8,1006.1,9,6,38,2489.66,7.8,180.3665947,1
33.6,26.0,29.6,82.3,0.0,0,0.0,9.4,1006.5,9,0,39,2436.08,7.6,176.035907,1
34.1,26.0,30.3,79.9,0.0,0,0.0,16.6,1007.1,9,1,39,2420.97,8.1,173.2379085,1
34.4,27.0,30.1,79.6,0.0,0,0.0,16.6,1008.5,9,2,39,2395.96,7.4,174.5144482,1
34.3,26.0,29.7,80.6,0.0,0,0.0,11.2,1009.7,9,3,39,2393.82,8.3,176.3619217,1
32.2,25.0,27.9,87.0,0.766,100,4.17,16.6,1006.5,9,3,38,2427.3,7.2,183.0577646,2
34.9,27.0,30.3,80.5,0.0,0,0.0,14.8,1007.9,10,5,39,2439.15,7.9,172.9501599,1
37.0,23.6,31.0,51.8,4.298,100,4.17,20.5,1006.5,5,4,18,1605.8,13.4,158.9669896,2
35.9,26.8,30.6,72.5,0.0,0,0.0,14.8,1005.7,10,0,40,2218.5,9.1,173.34582,1
36.5,22.9,29.2,40.5,3.195,100,4.17,27.6,1006.5,4,1,17,1182.6,13.6,147.2110639,2
34.6,26.0,29.5,76.9,0.0,0,0.0,14.1,1008.6,10,2,40,2268.55,8.6,178.866816,1
33.7,25.3,28.8,74.7,0.0,0,0.0,16.6,1007.3,10,3,40,2151.36,8.4,183.2284615,1
34.9,24.6,28.9,67.0,0.0,0,0.0,18.4,1006.2,10,4,40,1936.3,10.3,181.3977891,0
35.6,23.8,29.2,61.2,0.0,0,0.0,14.8,1006.4,10,5,40,1787.04,11.8,176.4653083,0
35.7,23.9,29.2,60.4,0.0,0,0.0,14.8,1007.0,10,6,40,1763.68,11.8,175.8379659,0
36.5,23.8,29.5,57.8,0.0,0,0.0,11.2,1006.6,10,0,41,1705.1,12.7,172.1050354,0
35.9,23.8,29.0,60.3,0.0,0,0.0,13.0,1006.9,10,1,41,1748.7,12.1,176.7386387,0
33.5,22.7,28.0,51.7,0.0,0,0.0,18.4,1007.9,10,2,41,1447.6,10.8,171.6265673,0
33.5,20.0,26.0,55.0,0.0,0,0.0,20.5,1007.6,10,3,41,1430.0,13.5,185.6235624,0
33.8,20.0,26.3,59.2,0.0,0,0.0,10.5,1005.5,10,4,41,1556.96,13.8,189.3126725,0
33.4,21.3,27.3,66.1,0.0,0,0.0,7.6,1005.7,10,5,41,1804.53,12.1,189.627572,0
23.3,20.0,21.9,94.9,41.652,100,16.67,14.8,1006.6,10,0,42,2078.31,3.3,216.5552878,2
34.0,22.9,28.0,68.3,11.763,100,12.5,26.3,1006.6,5,6,18,1912.4,11.1,186.7941127,2
30.6,20.9,24.7,82.4,0.0,0,0.0,20.5,1007.8,10,1,42,2035.28,9.7,206.7860012,1
31.0,21.0,25.2,73.2,0.0,0,0.0,16.6,1010.9,10,2,42,1844.64,10.0,204.5901674,0
32.0,17.9,24.8,55.7,0.0,0,0.0,18.3,1010.6,10,3,42,1381.36,14.1,192.5908119,0
32.0,18.9,25.3,60.6,0.0,0,0.0,18.4,1010.7,10,4,42,1533.18,13.1,196.09174,0
31.7,19.8,25.1,66.8,0.0,0,0.0,13.0,1012.4,10,5,42,1676.68,11.9,202.5020929,1
35.8,24.0,29.0,57.7,1.701,100,4.17,18.4,1006.7,5,2,20,1673.3,11.8,174.3694275,2
28.0,17.4,22.3,78.7,0.0,0,0.0,18.4,1014.7,10,0,43,1755.01,10.6,223.9757041,1
27.2,17.6,22.2,71.7,0.0,0,0.0,18.4,1014.0,10,1,43,1591.74,9.6,223.1628434,0
28.0,16.3,22.0,68.7,0.0,0,0.0,14.8,1015.6,10,2,43,1511.4,11.7,222.6830918,0
27.9,16.4,21.9,67.3,0.0,0,0.0,13.0,1015.7,10,3,43,1473.87,11.5,222.2485772,0
29.0,16.5,22.5,68.0,0.0,0,0.0,9.4,1017.0,10,4,43,1530.0,12.5,219.0267225,0
29.3,16.8,22.3,64.3,0.0,0,0.0,16.6,1016.5,10,5,43,1433.89,12.5,217.041898,0
29.0,17.7,22.5,64.8,0.0,0,0.0,12.7,1014.4,10,6,43,1458.0,11.3,216.3287947,0
30.2,15.6,22.1,60.9,0.0,0,0.0,11.2,1013.8,11,0,44,1345.89,14.6,214.3351803,0
29.2,16.2,22.5,62.8,0.0,0,0.0,14.8,1015.1,11,1,44,1413.0,13.0,214.2615737,0
30.0,17.6,22.4,70.1,0.0,0,0.0,9.4,1014.9,11,2,44,1570.24,12.4,221.0288989,1
27.0,16.8,21.0,79.1,0.0,0,0.0,9.4,1014.2,11,3,44,1661.1,10.2,233.0764445,0
25.8,16.8,20.6,80.3,0.0,0,0.0,9.4,1014.0,11,4,44,1654.18,9.0,235.8926188,1
27.4,16.3,20.9,71.7,0.0,0,0.0,11.6,1012.6,11,5,44,1498.53,11.1,231.7690969,0
28.5,16.2,21.0,70.4,0.0,0,0.0,11.2,1012.2,11,6,44,1478.4,12.3,230.3237317,0
28.0,15.3,21.0,62.7,0.0,0,0.0,12.3,1014.1,11,0,45,1316.7,12.7,223.1158647,0
28.0,15.4,21.4,59.1,0.0,0,0.0,13.0,1014.8,11,1,45,1264.74,12.6,215.9044775,0
29.0,15.4,21.5,63.3,0.0,0,0.0,10.6,1014.1,11,2,45,1360.95,13.6,220.7961235,0
24.9,14.8,19.4,71.5,0.0,0,0.0,9.4,1013.9,11,3,45,1387.1,10.1,241.8661941,0
26.5,14.4,19.7,75.3,0.0,0,0.0,9.4,1014.2,11,4,45,1483.41,12.1,241.6923754,0
27.0,13.4,19.7,63.7,0.0,0,0.0,9.4,1014.1,11,5,45,1254.89,13.6,232.4024898,0
26.8,12.8,19.3,56.6,0.0,0,0.0,9.4,1013.2,11,6,45,1092.38,14.0,223.8636605,0
25.8,12.7,18.9,61.0,0.0,0,0.0,7.7,1012.5,11,0,46,1152.9,13.1,233.6579853,0
26.3,11.8,18.6,63.1,0.0,0,0.0,11.2,1013.4,11,1,46,1173.66,14.5,238.6046483,0
26.2,11.8,18.1,63.3,0.0,0,0.0,9.4,1015.6,11,2,46,1145.73,14.4,242.1050297,0
25.6,12.4,19.3,67.5,0.0,0,0.0,7.6,1014.2,11,3,46,1302.75,13.2,239.2442083,1
25.2,13.0,19.2,68.9,0.0,0,0.0,11.2,1011.9,11,4,46,1322.88,12.2,241.2219731,1
25.8,15.6,19.8,63.3,0.0,0,0.0,9.4,1012.4,11,5,46,1253.34,10.2,231.2685999,1
26.8,13.5,19.3,60.3,0.0,0,0.0,14.4,1013.8,11,6,46,1163.79,13.3,230.1261777,0
26.9,12.8,18.9,64.9,0.0,0,0.0,24.1,1013.5,11,0,47,1226.61,14.1,239.0114704,0
25.4,12.7,18.0,53.8,0.0,0,0.0,13.0,1012.4,11,1,47,968.4,12.7,225.6649383,0
